Etamin       ,gaDra,ICRS,17,56,36.3699,+51,29,20.022,-8.52,-23.05,-27.91,22.10,2.230, 51, 2282
Nodus II     ,deDra,ICRS,19,12,33.3000,+67,39,41.549,94.49,92.30,24.8,32.54,3.082, 67, 1129
Altais       ,deDra,ICRS,19,12,33.3000,+67,39,41.549,94.49,92.30,24.8,32.54,3.082, 67, 1129
Tyl          ,epDra,ICRS,19,48,10.3521,+70,16,04.549,80.18,39.02,3.1,22.40,3.83, 69, 1070
Nodus I      ,zeDra,ICRS,17,08,47.1956,+65,42,52.860,-20.76,19.15,-17,9.60,3.174, 65, 1170
Aldhibah     ,zeDra,ICRS,17,08,47.1956,+65,42,52.860,-20.76,19.15,-17,9.60,3.174, 65, 1170
Alsafi       ,thDra,ICRS,16,01,53.3457,+58,33,54.905,-320.08,334.96,-8.5,47.79,4.000, 58, 1608
Edasich      ,ioDra,ICRS,15,24,55.7747,+58,57,57.836,-8.27,17.30,-10.71,31.92,3.310, 59, 1654
Ed Asich     ,ioDra,ICRS,15,24,55.7747,+58,57,57.836,-8.27,17.30,-10.71,31.92,3.310, 59, 1654
Ketu         ,kaDra,ICRS,12,33,28.9443,+69,47,17.656,-58.14,11.42,-11.4,6.55,3.881, 70,  703
Giansar      ,laDra,ICRS,11,31,24.2205,+69,19,51.873,-41.14,-18.79,6.58,9.76,3.828, 70,  665
Gianfar      ,laDra,ICRS,11,31,24.2205,+69,19,51.873,-41.14,-18.79,6.58,9.76,3.828, 70,  665
Arrakis      ,muDra,ICRS,17,05,20.1160,+54,28,12.153,-66.00,73.86,-17.3,37.08,4.92, 54, 1857
Kuma       ,nu-1Dra,ICRS,17,32,10.5697,+55,11,03.273,148.53,54.24,-15.2,32.96,4.888, 55, 1944
Kuma       ,nu-2Dra,ICRS,17,32,16.0258,+55,10,22.651,143.71,62.46,-16.0,32.64,4.865, 55, 1945
Grumium      ,xiDra,ICRS,17,53,31.7295,+56,52,21.514,93.65,78.44,-26.38,29.26,3.741, 56, 2033
            ,omiDra,ICRS,18,51,12.0955,+59,23,18.063,77.56,25.43,-19.5,10.12,4.642, 59, 1925
Alsafi       ,siDra,ICRS,19,32,21.5908,+69,39,40.232,598.26,-1738.71,26.7,173.40,4.680, 69, 1053
Athafi       ,siDra,ICRS,19,32,21.5908,+69,39,40.232,598.26,-1738.71,26.7,173.40,4.680, 69, 1053
             ,taDra,ICRS,19,15,33.0563,+73,21,19.685,-116.60,104.25,-33.70,21.73,4.459, 73,  857
             ,upDra,ICRS,18,54,23.8547,+71,17,49.891,48.59,42.11,-7.1,9.47,4.827, 71,  915
Batentaban Borealis,chDra,ICRS,18,21,03.3826,+72,43,58.235,531.02,-351.60,32.5,124.11,3.580, 72,  839
Dziban     ,ps-1Dra,ICRS,17,41,56.3577,72,08,55.836,26.60,--269.77,-10.3,45.38,4.56, 72,  804
Alathfar    ,omeDra,ICRS,17,36,57.0921,+68,45,28.691,1.34,321.05,-14.0,42.62,4.80, 68,  949
Al Athfar   ,omeDra,ICRS,17,36,57.0921,+68,45,28.691,1.34,321.05,-14.0,42.62,4.80, 68,  949
Aldhibain   ,etDra,ICRS,16,23,59.4861,+61,30,51.167,-16.98,56.68,-14.3,37.18,2.736, 0,  0
Batentaban Australis,phDra,ICRS,18,20,45.4304,+71,20,16.132,-5.91,35.79,-16,11.28,4.22, 0,  0
# Equuleus
Kitalpha     ,alEqu,ICRS,21,15,49.4317,+05,14,52.241,59.63,-94.33,-16.2,17.51,3.949, 04, 4635
             ,gaEqu,ICRS,21,10,20.5001,+10,07,53.686,49.07,-151.85,-17.0,28.38,4.712, 09, 4732
# Eridanus
Achernar     ,alEri,ICRS,01,37,42.8466,-57,14,12.327,88.02,-40.08,16,22.68,0.50,-57,  334
Cursa        ,beEri,ICRS,05,07,50.9851,-05,05,11.206,-83.39,-75.44,-9.2,36.71,2.79,-05, 1162
Zaurak       ,gaEri,ICRS,03,58,01.7664,-13,30,30.655,60.51,-111.34,61.7,14.75,2.978,-13,  781
Rana         ,deEri,ICRS,03,43,14.9018,-09,45,48.221,-91.71,742.24,-6.1,110.58,3.51,-10,  728
             ,epEri,ICRS,03,32,55.8442,-09,27,29.744,-976.36,17.98,15.5,310.74,3.73,-09,  697
Azha         ,etEri,ICRS,02,56,25.6497,-08,53,53.320,77.73,-219.99,-20.3,24.49,3.89,-09,  553
Acamar     ,th-1Eri,ICRS,02,58,15.696,-40,18,16.97,-44.6,19.0,11.9,28.00,3.2,-40,  771
Zibal        ,zeEri,ICRS,03,15,50.0245,-08,49,11.027,-3.82,45.52,-4,27.18,4.792,-09,  624
             ,ioEri,ICRS,02,40,40.0344,-39,51,19.352,135.17,-27.34,-9.3,22.42,4.124,-40,  689
             ,kaEri,ICRS,02,26,59.1223,-47,42,13.825,19.97,-5.44,27.7,6.17,4.234,-48,  637
             ,laEri,ICRS,05,09,08.7830,-08,45,14.691,0.00,-2.01,3,1.86,4.249,-08, 1040
             ,muEri,ICRS,04,45,30.1511,-03,15,16.767,17.27,-13.51,8.5,6.13,4.00,-03,  876
             ,nuEri,ICRS,04,36,19.1416,-03,21,08.853,1.73,-4.54,14.9,5.56,3.920,-03,  834
             ,xiEri,ICRS,04,23,40.8523,-03,44,43.693,-47.92,-56.73,-11,15.66,5.171,-04,  818
Beid      ,omi-1Eri,ICRS,04,11,51.9402,-06,50,15.292,11.92,81.28,11,25.98,4.040,-07,  764
Keid      ,omi-2Eri,ICRS,04,15,16.3201,-07,39,10.336,-2239.71,-3420.34,-42.2,198.25,4.41,-07,  780
             ,phEri,ICRS,02,16,30.5853,-51,30,43.793,90.75,-21.90,10.2,21.06,3.545,-52,  285
Angetenar  ,ta-2Eri,ICRS,02,51,02.3215,-21,00,14.470,-39.00,-16.63,-8.6,17.85,4.75,-21,  509
           ,ta-3Eri,ICRS,03,02,23.5002,-23,37,28.098,-145.96,-55.76,-9.8,37.85,4.096,-24, 1387
           ,ta-5Eri,ICRS,03,33,47.2761,-21,37,58.378,44.91,-27.47,14.0,11.02,4.30,-22,  628
           ,ta-6Eri,ICRS,03,46,50.8875,-23,14,59.002,-159.86,-528.54,6.5,55.79,4.20,-23, 1565
Theemin    ,up-2Eri,ICRS,04,35,33.0385,-30,33,44.429,-48.92,-12.75,-4.0,15.62,3.817,-30, 1901
             ,chEri,ICRS,01,55,57.4724,-51,36,32.025,681.23,284.26,-6.3,57.19,3.70,-52,  241
Sceptrum     ,53Eri,ICRS,04,38,10.8241,-14,18,14.471,-77.86,-178.06,41.8,29.84,3.85,-14,  933
# Fornax
Fornacis     ,alFor,ICRS,03,12,04.5277,-28,59,15.425,371.49,612.28,-20.5,70.86,3.85,-29, 1177
             ,beFor,ICRS,02,49,05.4195,-32,24,21.232,86.96,158.96,16.8,19.31,4.465,-32, 1025
             ,deFor,ICRS,03,42,14.9027,-31,56,18.101,5.16,14.23,26,4.45,4.970,-32, 1430
             ,kaFor,ICRS,02,22,32.5468,-23,48,58.774,197.34,-4.39,18.4,45.60,5.19,-24, 1038
           ,la-1For,ICRS,02,33,07.0265,-34,38,59.881,-17.41,-17.94,13.0,8.58,5.902,-35,  877
             ,muFor,ICRS,02,12,54.4705,-30,43,25.771,15.32,7.15,10,9.82,5.261,-31,  882
             ,nuFor,ICRS,02,04,29.4385,-29,17,48.548,12.56,8.54,18.5,9.03,4.683,-29,  706
             ,taFor,ICRS,03,38,47.6717,-27,56,34.995,21.55,25.85,39,7.81,6.01,-28, 1225
# Gemini
Castor       ,alGem,ICRS,07,34,35.8628,+31,53,17.795,-206.33,-148.18,,63.27,1.59, 32, 1581
Pollux       ,beGem,ICRS,07,45,18.9503,+28,01,34.315,-625.69,-45.96,3.23,96.74,1.15, 28, 1463
Pushya       ,beGem,ICRS,07,45,18.9503,+28,01,34.315,-625.69,-45.96,3.23,96.74,1.15, 28, 1463
Alhena       ,gaGem,ICRS,06,37,42.7011,+16,23,57.308,-2.04,-66.92,-12.5,31.12,1.90, 16, 1223
Almeisan     ,gaGem,ICRS,06,37,42.7011,+16,23,57.308,-2.04,-66.92,-12.5,31.12,1.90, 16, 1223
Wasat        ,deGem,ICRS,07,20,07.3775,+21,58,56.354,-18.72,-7.76,4.1,55.45,3.53, 22, 1645
Mebsuta      ,epGem,ICRS,06,43,55.9260,+25,07,52.047,-5.93,-12.81,9.9,3.61,3.019, 25, 1406
Mekbuda      ,zeGem,ICRS,07,04,06.5318,+20,34,13.069,-5.72,-0.96,6.7,2.79,4.01, 20, 1687
Propus etaGem,etGem,ICRS,06,14,52.6572,+22,30,24.476,-62.53,-10.24,19.0,9.34,3.32, 22, 1241
Nageba       ,thGem,ICRS,06,52,47.3382,+33,57,40.514,-2.66,-47.67,21,16.59,3.60, 34, 1481
Propus iotGem,ioGem,ICRS,07,25,43.5961,+27,47,53.089,-121.28,-84.43,8.4,25.90,3.793, 28, 1385
Al Krikab    ,kaGem,ICRS,07,44,26.8542,+24,23,52.773,-22.45,-56.24,20.6,22.73,3.57, 24, 1759
Kebash       ,laGem,ICRS,07,18,05.5787,+16,32,25.379,-46.09,-37.90,-9.2,34.59,3.581, 16, 1443
Alkibash     ,laGem,ICRS,07,18,05.5787,+16,32,25.379,-46.09,-37.90,-9.2,34.59,3.581, 16, 1443
Tejat        ,muGem,ICRS,06,22,57.6270,+22,30,48.909,56.84,-108.79,54.38,14.07,2.914, 22, 1304
             ,nuGem,ICRS,06,28,57.7867,+20,12,43.679,-5.98,-14.08,39.4,6.49,4.14, 20, 1441
Alzirr       ,xiGem,ICRS,06,45,17.3647,+12,53,44.128,-115.16,-190.91,25.3,57.02,3.40, 13, 1396
             ,piGem,ICRS,07,47,30.3235,+33,24,56.509,-18.81,-28.63,-13.36,5.80,5.150, 33, 1585
             ,rhGem,ICRS,07,29,06.7191,+31,47,04.381,159.33,193.82,-4.4,54.06,4.16, 32, 1562
             ,siGem,ICRS,07,43,18.7265,+28,53,00.635,61.84,-231.26,45.8,26.68,4.28, 0, 0
             ,taGem,ICRS,07,11,08.3707,+30,14,42.587,-31.00,-48.40,21.83,10.81,4.398, 0, 0
             ,upGem,ICRS,07,35,55.3464,+26,53,44.667,-39.58,-108.08,-21.61,13.57,4.080, 27, 1424
             ,phGem,ICRS,07,53,29.8143,+26,45,56.818,-34.02,-31.17,8.0,12.82,4.977, 27, 1499
             ,chGem,ICRS,08,03,31.0803,+27,47,39.596,-28.53,-35.25,-10.9,12.66,4.944, 28, 1532
            ,omeGem,ICRS,07,02,24.7805,+24,12,55.604,-6.46,-0.40,-8.5,1.97,5.188, 24, 1502
# Grus
Alnair       ,alGru,ICRS,22,08,13.9855,-46,57,39.512,127.60,-147.91,11.8,32.16,1.740,-47,14063
Gruid        ,beGru,ICRS,22,42,40.0507,-46,53,04.477,135.68,-4.51,1.6,19.17,2.13,-47,14308
Al Dhanab    ,gaGru,ICRS,21,53,55.7245,-37,21,53.468,95.88,-12.10,-2.1,16.07,3.01,-37,14536
Ras Alkurki  ,gaGru,ICRS,21,53,55.7245,-37,21,53.468,95.88,-12.10,-2.1,16.07,3.01,-37,14536
           ,de-1Gru,ICRS,22,29,16.1747,-43,29,44.033,25.62,-4.23,4.9,11.03,3.969,-44,14931
             ,epGru,ICRS,22,48,33.2983,-51,19,00.710,108.47,-65.93,0,25.16,3.489,-51,13389
             ,zeGru,ICRS,23,00,52.8116,-52,45,14.893,-65.09,-12.91,-1.1,28.99,4.125,-53,10382
             ,ioGru,ICRS,23,10,21.5377,-45,14,48.161,132.42,-26.27,-4.4,17.63,3.890,-45,14947
             ,laGru,ICRS,22,06,06.8854,-39,32,36.072,-24.16,-125.17,38.8,13.20,4.476,-40,14639
             ,nuGru,ICRS,22,28,39.2099,-39,07,54.450,37.24,-160.72,10.6,12.42,5.477,-39,14723
            ,omiGru,ICRS,23,26,36.5762,-52,43,17.770,33.16,130.07,18,31.28,5.536,-53,10461
# Hercules
Ras Algethi  ,alHer,ICRS,17,14,38.8584,+14,23,25.198,-6.71,32.78,,8.53,3.06, 14, 3207
Rasalgethi   ,alHer,ICRS,17,14,38.8584,+14,23,25.198,-6.71,32.78,,8.53,3.06, 14, 3207
Kornephoros  ,beHer,ICRS,16,30,13.1999,+21,29,22.608,-98.43,-14.49,-25.5,22.07,2.786, 21, 2934
Rutilicus  ,zeHer,ICRS,16,41,17.1603,+31,36,09.812,-462.64,345.08,-69.9,92.64,2.800, 0, 0
             ,gaHer,ICRS,16,21,55.2144,+19,09,11.269,-47.44,44.61,-35.3,16.69,3.742, 19, 3086
Sarin        ,deHer,ICRS,17,15,01.9106,+24,50,21.135,-21.14,-157.68,-40.0,41.55,3.126, 25, 3221
Kajam epsHer ,epHer,ICRS,17,00,17.3738,+30,55,35.057,-47.68,26.89,-25.1,20.04,3.906, 31, 2947
Sofian       ,etHer,ICRS,16,42,53.7653,+38,55,20.116,35.58,-84.98,8.3,29.11,3.487, 39, 3029
Rukbalgethi Genubi,thHer,ICRS,17,56,15.1805,+37,15,01.941,2.74,7.24,-28.32,4.87,3.851, 37, 2982
Al Jathiyah  ,ioHer,ICRS,17,39,27.8864,+46,00,22.795,-7.17,3.97,-20.0,6.58,3.800, 46, 2349
Marsik       ,kaHer,ICRS,16,08, 4.5255, 17,02,49.129,-34.29,-5.46,-11.0,8.4,5.00, 17, 2964
Marfik       ,kaHer,ICRS,16,08, 4.5255, 17,02,49.129,-34.29,-5.46,-11.0,8.4,5.00, 17, 2964
Masym        ,laHer,ICRS,17,30,44.3099,+26,06,38.323,18.39,16.78,-26.51,8.88,4.402, 26, 3034
Maasym       ,laHer,ICRS,17,30,44.3099,+26,06,38.323,18.39,16.78,-26.51,8.88,4.402, 26, 3034
Melkarth     ,muHer,ICRS,17,46,27.5269,+27,43,14.434,-291.42,-750.03,-15.6,119.05,3.417, 27, 2888
             ,xiHer,ICRS,17,57,45.8857,+29,14,52.367,82.33,-18.73,-1.72,24.12,3.705, 29, 3156
            ,omiHer,ICRS,18,07,32.5507,+28,45,44.959,-0.17,7.51,-29.5,9.39,3.837, 28, 2925
Fudail       ,piHer,ICRS,17,15,02.8343,+36,48,32.983,-27.35,2.70,-25.57,8.89,3.156, 36, 2844
             ,siHer,ICRS,16,34,06.1821,+42,26,13.348,-9.03,59.80,-10.9,10.79,4.200, 42, 2724
Rukbalgethi Shemali,taHer,ICRS,16,19,44.4368,+46,18,48.119,-13.15,39.31,-13.8,10.37,3.900, 46, 2169
             ,phHer,ICRS,16,08,46.1779,+44,56,05.662,-25.98,35.86,-15.6,14.27,4.232, 45, 2376
             ,chHer,ICRS,15,52,40.5415,+42,27,05.465,439.01,629.55,-55.4,63.08,4.62, 42, 2648
Kajam omeHer ,omeHer,ICRS,16,25,24.9533,+14,01,59.770,39.39,-59.89,-5.9,13.87,4.574, 14, 3049
Cujam       ,omeHer,ICRS,16,25,24.9533,+14,01,59.770,39.39,-59.89,-5.9,13.87,4.574, 14, 3049
Apex         ,HerA*,1950,18,04,00.00 , 30,00,00.0 ,  0.000,   0.00,   0.0,0.0000,999.99,  0,    0
# Horologium
             ,alHor,ICRS,04,14,00.1143,-42,17,39.725,41.89,-203.65,21.7,27.85,3.86,-42, 1425
             ,zeHor,ICRS,02,40,39.6129,-54,32,59.681,32.76,5.24,-1.1,20.49,5.21,-55,  446
             ,laHor,ICRS,02,24,53.9107,-60,18,43.011,-71.08,-131.04,6,20.40,5.372,-60,  199
             ,muHor,ICRS,03,03,36.8195,-59,44,15.991,-72.81,-63.89,17.3,23.67,5.128,-60,  236
# Hydra
Alphard      ,alHya,ICRS,09,27,35.2433,-08,39,30.969,-14.49,33.25,-4.3,18.40,2.004,-08, 2680
Cor Hydrae   ,alHya,ICRS,09,27,35.2433,-08,39,30.969,-14.49,33.25,-4.3,18.40,2.004,-08, 2680
             ,beHya,ICRS,11,52,54.5205,-33,54,29.248,-58.02,2.40,-1,8.93,4.276,0, 0
Cauda Hydrae ,gaHya,ICRS,13,18,55.2968,-23,10,17.444,68.41,-41.09,-5.4,24.69,3.00,-22, 3554
Dhanab al Shuja,gaHya,ICRS,13,18,55.2968,-23,10,17.444,68.41,-41.09,-5.4,24.69,3.00,-22, 3554
Mautinah     ,deHya,ICRS,08,37,39.3662,+05,42,13.614,-70.27,-6.99,11.3,18.21,4.137, 06, 2001
Ashlesha     ,epHya,ICRS,08,46,46.5106,+06,25,07.713,-231.04,-40.17,36.4,24.13,3.38, 0, 0
Hydrobius    ,zeHya,ICRS,08,55,23.6263,+05,56,44.028,-99.76,14.65,22.8,21.64,3.127, 06, 2060
             ,etHya,ICRS,08,43,13.4752,+03,23,55.184,-19.14,-1.29,21,6.99,4.300, 0, 0
             ,thHya,ICRS,09,14,21.8590,+02,18,51.409,112.57,-306.07,-10,25.34,3.88, 02, 2167
             ,ioHya,ICRS,09,39,51.3619,-01,08,34.117,47.81,-62.92,23.2,11.83,3.909,-00, 2231
             ,kaHya,ICRS,09,40,18.3633,-14,19,56.252,-26.32,-19.25,18,6.33,5.046,-13, 2917
             ,laHya,ICRS,10,10,35.2775,-12,21,14.699,-200.33,-100.28,19.4,28.44,3.61,-11, 2820
             ,muHya,ICRS,10,26,05.4267,-16,50,10.646,-128.51,-80.06,39.6,13.14,3.833,-16, 3052
Pleura       ,nuHya,ICRS,10,49,37.4884,-16,11,37.134,92.77,199.02,-1.2,23.54,3.11,-15, 3138
             ,xiHya,ICRS,11,33,00.1155,-31,51,27.451,-209.09,-41.60,-4.6,25.23,3.54,-31, 9083
            ,omiHya,ICRS,11,40,12.7891,-34,44,40.775,-44.04,-1.84,5.9,6.59,4.693,-34, 7610
Sataghni     ,piHya,ICRS,14,06,22.2971,-26,40,56.500,43.05,-140.82,27.2,32.17,3.263,-26,10095
Al Minliar al Shuja,siHya,ICRS,08,38,45.4377,+03,20,29.167,-19.03,-16.29,27.28,9.25,4.452, 03, 2026
Minchir    ,siHya,ICRS,08,38,45.4377,+03,20,29.167,-19.03,-16.29,27.28,9.25,4.452, 03, 2026
Ukdah      ,ta-1Hya,ICRS,09,29,08.8977,-02,46,08.270,100.93,-3.15,9.8,58.48,4.60,-02, 2901
Ukdah      ,ta-2Hya,ICRS,09,31,58.9281,-01,11,04.790,-11.42,-3.87,5.6,7.11,4.555,-00, 2211
           ,up-1Hya,ICRS,09,51,28.6937,-14,50,47.771,18.68,-21.88,-14.5,11.92,4.117,0, 0
           ,up-2Hya,ICRS,10,05,07.4700,-13,03,52.654,-37.48,19.90,28,11.77,4.594,-12, 3073
           ,ch-1Hya,ICRS,11,05,19.9074,-27,17,37.004,-190.74,-6.87,17,22.98,4.94,-26, 8338
# Hydrus
             ,alHyi,ICRS,01,58,46.1935,-61,34,11.493,262.54,26.89,7,45.74,2.90,-62,  162
             ,beHyi,ICRS,00,25,45.0719,-77,15,15.284,2219.86,325.28,22.7,133.78,2.80,-77,   16
             ,gaHyi,ICRS,03,47,14.3412,-74,14,20.264,51.07,115.27,15.8,15.23,3.24,-74,  276
             ,deHyi,ICRS,02,21,44.9427,-68,39,33.905,-50.07,2.38,6,24.10,4.081,-69,  113
             ,epHyi,ICRS,02,39,35.3613,-68,16,01.006,87.40,0.56,6,21.27,4.106,-68,  161
           ,et-2Hyi,ICRS,01,54,56.1314,-67,38,50.292,76.00,73.17,-16.2,15.04,4.695,-68,  101
             ,thHyi,ICRS,03,02,15.4484,-71,54,08.844,27.18,15.95,11.8,6.21,5.497,-72,  219
             ,ioHyi,ICRS,03,15,57.6605,-77,23,18.435,113.20,62.00,19.4,34.02,5.519,-77,  134
             ,kaHyi,ICRS,02,22,52.3051,-73,38,44.852,-81.59,11.84,22,10.26,5.995,-74,  194
             ,laHyi,ICRS,00,48,35.4173,-74,55,24.375,133.21,-34.59,9.5,15.94,5.094,-75,   64
             ,muHyi,ICRS,02,31,40.5442,-79,06,33.775,137.14,-54.42,-14.5,11.18,5.278,-79,   66
# Indus
             ,alInd,ICRS,20,37,34.0320,-47,17,29.406,49.20,66.07,-1.3,32.21,3.116,-47,13477
             ,beInd,ICRS,20,54,48.6031,-58,27,14.957,21.06,-24.75,-4.9,5.41,3.658,-58, 7788
             ,gaInd,ICRS,21,26,15.4395,-54,39,37.654,1.24,38.69,6.8,15.68,6.096,-55, 9586
             ,deInd,ICRS,21,57,55.0747,-54,59,33.272,43.00,-3.67,15,17.65,4.40,-55, 9733
             ,epInd,ICRS,22,03,21.6571,-56,47,09.514,3961.41,-2538.33,-40.4,275.79,4.69,-57,10015
             ,etInd,ICRS,20,44,02.3337,-51,55,15.495,155.49,-53.64,-1.6,41.38,4.519,-52,11752
            ,omiInd,ICRS,21,50,47.1841,-69,37,45.898,-24.77,-4.73,20.2,5.84,5.521,-70, 2873
             ,rhInd,ICRS,22,54,39.481,-70,04,25.35,-43.19,73.20,-3.0,37.71,6.064,-70, 2971
# Lacerta
             ,alLac,ICRS,22,31,17.5010,+50,16,56.969,137.22,17.15,-4.0,31.86,3.777, 49, 3875
             ,beLac,ICRS,22,23,33.6235,+52,13,44.567,-13.56,-186.37,-10.4,19.21,4.43, 51, 3358
# Leo
Regulus    ,alLeo,ICRS,10,08,22.4593,+11,58,01.9027,-248.73,5.59,5.9,42.09,1.35, 12, 2149
Magha      ,alLeo,ICRS,10,08,22.4593,+11,58,01.9027,-248.73,5.59,5.9,42.09,1.35, 12, 2149
Denebola     ,beLeo,ICRS,11,49,03.5776,+14,34,19.417,-499.02,-113.78,-0.2,90.16,2.14, 15, 2383
Uttaraphalguni,beLeo,ICRS,11,49,03.5776,+14,34,19.417,-499.02,-113.78,-0.2,90.16,2.14, 15, 2383
Algieba    ,ga-1Leo,ICRS,10,19,58.427,+19,50,28.53,294.9,-154.0,-36.7,25.96,2.12, 20, 2467
Dhur         ,deLeo,ICRS,11,14,06.5013,+20,31,25.381,143.31,-130.43,-20.2,56.52,2.56, 21, 2298
Zosma        ,deLeo,ICRS,11,14,06.5013,+20,31,25.381,143.31,-130.43,-20.2,56.52,2.56, 21, 2298
Purvaphalguni,deLeo,ICRS,11,14,06.5013,+20,31,25.381,143.31,-130.43,-20.2,56.52,2.56, 21, 2298
Ras Elased Australis,epLeo,ICRS,09,45,51.0730,+23,46,27.317,-46.09,-9.57,4.3,13.01,2.975, 24, 2129
Adhafera     ,zeLeo,ICRS,10,16,41.4169,+23,25,02.318,19.84,-7.30,-15.6,12.56,3.443, 24, 2209
Algieba      ,etLeo,ICRS,10,07,19.9523,+16,45,45.592,-1.94,-0.53,3.3,1.53,3.511, 17, 2171
Al Jabhah    ,etLeo,ICRS,10,07,19.9523,+16,45,45.592,-1.94,-0.53,3.3,1.53,3.511, 17, 2171
Tse Tseng    ,ioLeo,ICRS,11,23,55.4523,+10,31,46.231,140.75,-77.80,-10.3,41.26,4.00, 11, 2348
Tsze Tseang    ,ioLeo,ICRS,11,23,55.4523,+10,31,46.231,140.75,-77.80,-10.3,41.26,4.00, 11, 2348
Alminhar     ,kaLeo,ICRS,09,24,39.2591,+26,10,56.367,-31.13,-48.06,27.94,15.28,4.473, 26, 1939
Al Minliar al Asad,kaLeo,ICRS,09,24,39.2591,+26,10,56.367,-31.13,-48.06,27.94,15.28,4.473, 26, 1939
Alterf       ,laLeo,ICRS,09,31,43.2281,+22,58,04.694,-19.38,-39.04,24.27,9.69,4.317, 23, 2107
Ras Elased Borealis,muLeo,ICRS,09,52,45.8173,+26,00,25.025,-216.29,-54.92,13.63,24.52,3.88, 26, 2019
Rasalas      ,muLeo,ICRS,09,52,45.8173,+26,00,25.025,-216.29,-54.92,13.63,24.52,3.88, 26, 2019
             ,xiLeo,ICRS,09,31,56.7388,+11,17,59.376,-89.92,-84.00,34.85,13.67,4.973, 11, 2053
Subra       ,omiLeo,ICRS,09,41,09.0328,+09,53,32.309,-143.67,-37.45,,24.12,3.531, 10, 2044
Shishimai    ,siLeo,ICRS,11,21,08.1943,+06,01,45.558,-91.76,-12.83,-5.3,15.24,4.044, 06, 2437
Coxa         ,thLeo,ICRS,11,14,14.4052,+15,25,46.453,-59.01,-79.37,7.6,18.36,3.324, 16, 2234
Chertan      ,thLeo,ICRS,11,14,14.4052,+15,25,46.453,-59.01,-79.37,7.6,18.36,3.324, 16, 2234
Cestan       ,thLeo,ICRS,11,14,14.4052,+15,25,46.453,-59.01,-79.37,7.6,18.36,3.324, 16, 2234
Chort        ,thLeo,ICRS,11,14,14.4052,+15,25,46.453,-59.01,-79.37,7.6,18.36,3.324, 16, 2234
             ,piLeo,ICRS,10,00,12.8066,+08,02,39.203,-30.06,-22.11,22.36,6.21,4.688, 08, 2301
Shir         ,rhLeo,ICRS,10,32,48.6719,+09,18,23.708,-5.57,-3.59,42.0,0.57,3.870, 10, 2166
             ,taLeo,ICRS,11,27,56.2400,+02,51,22.555,17.32,-10.41,-9.1,5.25,4.950, 03, 2504
             ,upLeo,ICRS,11,36,56.9306,-00,49,25.495,1.30,43.43,1.0,18.31,4.310,-00, 2458
             ,phLeo,ICRS,11,16,39.7009,-03,39,05.764,-108.15,-35.76,-3,16.69,4.467,-02, 3315
             ,chLeo,ICRS,11,05,01.0273,+07,20,09.626,-344.41,-47.40,4.7,34.54,4.63, 08, 2455
             ,psLeo,ICRS,09,43,43.9046,+14,01,18.091,5.18,-6.13,10.31,4.57,5.384, 14, 2136
# Lepus
Arneb        ,alLep,ICRS,05,32,43.8159,-17,49,20.239,3.27,1.54,23.9,2.54,2.597,-17, 1166
Nihal        ,beLep,ICRS,05,28,14.7232,-20,45,33.988,-5.03,-85.92,-13.6,20.49,2.840,-20, 1096
             ,gaLep,ICRS,05,44,27.7904,-22,26,54.176,-292.43,-368.46,-9.7,111.49,3.60,-22, 1211
             ,deLep,ICRS,05,51,19.2957,-20,52,44.719,228.95,-647.93,99.3,29.05,3.81,-20, 1211
Sasin        ,epLep,ICRS,05,05,27.6643,-22,22,15.717,19.27,-72.35,1.0,14.39,3.192,-22, 1000
             ,zeLep,ICRS,05,46,57.3408,-14,49,19.020,-14.84,-1.18,20,46.47,3.545,-14, 1232
             ,etLep,ICRS,05,56,24.2929,-14,10,03.721,-42.23,139.02,-2.4,66.47,3.719,-14, 1286
             ,laLep,ICRS,05,19,34.5245,-13,10,36.439,-2.49,-4.74,20.2,3.03,4.270,-13, 1127
             ,muLep,ICRS,05,12,55.9009,-16,12,19.686,45.66,-16.13,27.7,17.69,3.279,-16, 1072
# Libra
            ,al-1Lib,ICRS,14,50,41.1813,-15,59,50.053,-135.93,-59.47,-23,42.26,5.152,-15, 3965
Zubenelgenubi,al-2Lib,ICRS,14,50,52.7131,-16,02,30.401,-105.69,-69.00,-10,42.25,2.753, -15, 3966
Zuben Elgenubi,al-2Lib,ICRS,14,50,52.7131,-16,02,30.401,-105.69,-69.00,-10,42.25,2.753, -15, 3966
Zubeneshamali,beLib,ICRS,15,17,00.4148,-09,22,58.503,-96.39,-20.76,-35.2,20.38,2.605,-08, 3935
Zuben Eschamali,beLib,ICRS,15,17,00.4148,-09,22,58.503,-96.39,-20.76,-35.2,20.38,2.605,-08, 3935
Zubenelakrab ,gaLib,ICRS,15,35,31.5790,-14,47,22.333,65.67,6.93,-27.5,21.42,3.925,-14, 4237
Zuben Elakrab ,gaLib,ICRS,15,35,31.5790,-14,47,22.333,65.67,6.93,-27.5,21.42,3.925,-14, 4237
Zubenelakribi,deLib,ICRS,15,00,58.3486,-08,31,08.195,-66.20,-3.40,-38.7,10.72,4.95,-07, 3938
Zuben Elakribi,deLib,ICRS,15,00,58.3486,-08,31,08.195,-66.20,-3.40,-38.7,10.72,4.95,-07, 3938
           ,ze-1Lib,ICRS,15,28,15.4082,-16,42,59.343,16.66,-33.36,-21.4,3.59,5.656,-16, 4089
